order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
12589ddcbcb65fc7420d1f32a15d2169,1,25da7af0ae86de644e6410fec1d599d1,712e6ed8aa4aa1fa65dab41fed5737e4,2018-02-23 17:46:38,649.0,73.76
3789e9b1be0db55442c1ae8b24ab51ec,4,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2017-12-29 11:52:29,59.0,17.66
9bbd8492ba2666b178725e2bfc1a8349,1,fed5c40c27e1c88560a9e92d82ee0825,128639473a139ac0f3e5f5ade55873a5,2018-02-23 09:15:28,19.9,16.79
810d4c0ffa550c04303153fb9c0f0e11,1,ac58ccff47ad9387fe18c8cbe53b824d,cac4c8e7b1ca6252d8f20b2fc1a2e4af,2018-02-26 17:47:53,19.99,11.73
b32669c7ee374ba5372e0824e5ec560c,1,4ba501db540524d84cc382bb041ac508,44073f8b7e41514de3b7815dd0237f4f,2018-01-16 10:32:53,189.0,16.76
9dafdbeb6a7b7240bc32fd6861c42f54,1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2018-06-15 13:18:07,109.99,24.71
b60191ed39f4273d4a1710232a220651,1,5b36015bf5fe27bac862d0b8f109ddfd,5a05a16bb50629ee31afab8a6d4c2674,2018-03-12 18:10:30,94.9,23.24
970a49012cfe41d81bfd4593b83ce4a5,1,a84e26c4cc7ea7884d3a81955a06cefc,26f6b7ab07be3e9e69ce82a6552efc19,2018-08-23 03:29:49,24.9,18.32
0b5d86d1d6e2e765f19774b9572b1987,1,33102eb20d41ceb406b2083a3fde8d29,dee656f0f566ed1aa85bd137c943f08f,2018-08-17 11:10:19,249.9,16.06
e956fad47f301a19144afead1786de9d,1,a367f823feb49954fedb4f4a43ad9db2,6560211a19b47992c3666cc44a7e94c0,2017-11-17 17:06:59,149.0,15.79
807e0bcda46d81432d5c84ae79bb1032,1,84f456958365164420cfc80fbe4c7fab,4a3ca9315b744ce9f8e9374361493884,2018-02-15 10:28:07,92.0,13.66
be33f61fd2cab2493c81b0810b31da89,1,d9c2eaccfa617895e2720f212e592de1,c3867b4666c7d76867627c2f7fb22e21,2017-07-10 09:30:16,115.0,13.83
5077d279a7a371e5e70eae983cb3bccf,1,04433a8021475a2002663f94203c88da,750303a20e9c56b2a6bc45cdce0b897d,2018-05-02 06:30:56,45.9,17.06
a8f412e6559ed350a64d8b9f2ecbcc84,1,4aa6014eceb682077f9dc4bffebc05b0,b8bc237ba3788b23da09c0f1f3a3288c,2018-02-26 21:08:30,299.99,51.97
d0a1df38173b0296c8cfb65fd0e1e361,1,8215db96a612d69839c27866feabf350,516e7738bd8f735ac19a010ee5450d8d,2018-05-24 01:15:18,25.9,7.55
12f2f3174deba94de2aa43ad4adf6d3e,1,a5215a7a9f46c4185b12f38e9ddf2abc,53243585a1d6dc2643021fd1853d8905,2017-10-18 22:26:18,1340.0,32.25
972d0ed6eecb690d07910ee2dbaccb19,1,19421075ae0b585f2dc13ff149e2119d,4c2b230173bb36f9b240f2b8ac11786e,2018-03-01 11:30:51,45.9,7.78
a5903a529b9519a24ef2252f50a19cbe,1,300a6327ab13de0f4e0d3ec3270df6a3,0ed6ce5d87fd9c69eaacaeb778d67235,2018-06-11 10:51:14,14.99,15.23
eeb52cabd36aa10f5feb6a64e51f8dae,1,6d44b2c01b6843eb2e68beddf853dd82,f22a247b79dd22ecd91dc8e3b2a1b07c,2018-08-14 03:15:12,24.99,18.12
4334cbad2570eb17ab0f2be70bcc22b7,1,0fe922b7f7d43ef454bbc241416e7401,f7ba60f8c3f99e7ee4042fdef03b70c4,2018-02-27 03:31:13,16.0,7.78
8e8b51e17eee9ba8af38266e4c242549,1,a1efe4a86746c22541813e22e1d23e33,da8622b14eb17ae2831f4ac5b9dab84a,2018-02-14 17:06:39,169.9,14.3
12ca562090f2708ccd57fbbec8f8d975,1,d8ca963a86234b664c718ead584675d5,d91fb3b7d041e83b64a00a3edfb37e4f,2018-05-09 14:14:46,19.9,8.82
e8fa22c3673b1dd17ea315021b1f0f61,1,0c9439abe84dc40a64fc164365c4d064,c394e193cda3b4225ff2094d32184849,2018-04-26 07:15:19,284.99,16.87
d709f76aa4bb3f06603642d3a70bc3ee,1,06edb72f1e0c64b14c5b79353f7abea3,391fc6631aebcf3004804e51b40bcf1e,2018-05-21 04:35:18,39.99,9.66
9c3059c9036686226d8c445338bfdcc1,1,dbaeb92cf0908499e8a6f00a9964a6a6,f8db351d8c4c4c22c6835c19a46f01b0,2018-08-23 14:51:56,19.9,12.8
9be6ae94773e11cec0981a4abf939445,1,6a1281ddeb8279b7748a31ffe3e479b4,e882b2a25a10b9c057cc49695f222c19,2018-07-11 22:49:45,473.0,20.63
d4196928f507b9d28c258f1ab20dc397,1,e84997d75938765ef99930f908ceedf4,dbc22125167c298ef99da25668e1011f,2018-04-09 05:28:02,119.0,18.66
45ae42280548c03b6b40058b455c462f,1,19f0917ba5781b978298ffcd9ae225c1,43f8c9950d11ecd03a0304a49e010da6,2017-10-24 12:04:53,89.99,12.13
3ab5bdee7463665002059afbc68144b3,1,57f2de7e1c6028c7d38a50cff155c794,9616352088dcf83a7c06637f4ebf1c80,2017-11-20 02:47:04,39.0,13.37
9c3580e890d4e5c7a6f8ca754b9aff45,1,59f05ef2066d40581892a96722e9c465,5f67c6082caacb26e431a7b17940cece,2018-08-07 02:50:27,142.0,15.29
73e0f16a25c4d33221c6032d3bdb2680,2,fd925ce72399e23cbc5d75e224fc2b57,30829ded4523ab9224b93bc49a62c95f,2018-04-20 12:51:29,186.0,19.18
32855d7689b9f421de7025b1f94cabb8,1,4ba501db540524d84cc382bb041ac508,44073f8b7e41514de3b7815dd0237f4f,2018-01-16 14:49:28,189.0,17.76
d5019697adae49bc605b362a5647971a,1,93a12c289ca2b78e7069e469f5053ef2,88460e8ebdecbfecb5f9601833981930,2018-07-04 02:37:10,137.9,14.31
20f96d395d08faf685dfd963c91f0563,1,3b4a72dd3f5ecc82d97d6a54725952ec,ce7d1888639e6fb06b2749cbfdac1ff7,2018-05-15 10:35:19,138.0,18.93
0468a84e6df93886189d80fce46bbfee,1,eba7488e1c67729f045ab43fac426f2e,620c87c171fb2a6dd6e8bb4dec959fc6,2017-03-24 20:21:14,198.9,25.88
7cc49d0a2e133481a59d0980dce7680e,1,1491a8ff192d4b5c369b0eaa2fe33ee5,37be5a7c751166fbc5f8ccba4119e043,2017-11-05 22:06:38,219.99,18.25
010a35dc7fc3808a03d243d2fd8c6e35,1,5a848e4ab52fd5445cdc07aab1c40e48,c826c40d7b19f62a09e2d7c5e7295ee2,2017-12-21 19:10:15,122.99,9.06
eb7518e8e04d2c41d1884e9163dc6b34,1,03ed331c2c9bb4cd5c3d986928bc8d9c,dee656f0f566ed1aa85bd137c943f08f,2017-10-26 23:35:15,39.99,12.69
a63dc2ae83b911134a651fb6fbef3f8a,1,f8a9ed2d85e69c00f817d88ee3de7333,e89c4adbe7b1d0819dbb636e16461cf1,2018-01-18 16:12:20,159.0,20.6
5499acc5807b92e82c4789054f71c37a,1,54aa236e8ff33e6f8bccd2ba26daa29b,6fd52c528dcb38be2eea044946b811f8,2017-10-20 20:07:08,52.82,2.69
2e2cbb3249517eed43f1192508daa71a,1,cc3361c59c7af3bd862f41df044549e0,f9244d45189d3a3605499abddeade7d5,2017-09-18 23:25:42,999.9,52.59
f4cae1cef6439e6a8f3cdd16dff3d6a9,2,880be32f4db1d9f6e2bec38fb6ac23ab,fa40cc5b934574b62717c68f3d678b6d,2017-05-05 11:32:25,42.99,14.11
7f1a31c40930c708c3439ddaff502b79,1,dab2413ead0edda9967edbc9bda2a64e,ea8482cd71df3c1969d7b9473ff13abc,2018-04-06 12:30:21,29.98,7.39
55529dc7cb99d0befad66b19ad9adc8d,1,31a70a048673639e07f9c3848b590d8d,820cc752a266cdc6c1a1e61dd4583330,2018-05-07 05:31:25,35.0,22.06
60e233aaaa492c07368a9bac1c0ee2d4,1,e004a3b7f9524967fdb68bb70f850eb0,53243585a1d6dc2643021fd1853d8905,2017-10-16 20:42:20,730.0,35.78
28b2ab76328cbe5369a5717a90b26830,1,848d1cf68443591d7075b6f81449f650,17a053fcb14bd219540cbde0df490be0,2018-02-01 00:17:27,279.9,118.73
240ead1a7284667e0ec71d01f80e4d5e,1,32e18e89237933ebdaaebd78a27e7fa1,ca3bd7cd9f149df75950150d010fe4a2,2018-07-16 08:32:19,26.18,11.2
6db52864e566d8d4dd332974496a3c67,1,1585efae0c3719cefae4c6b411f07fb6,15aac934c58d886785ac1b17953ea898,2018-02-07 17:16:08,22.0,7.94
ae4b3fa4cd849e5cc41f1faa613d28e2,1,80a96c144008b8446632f872d3b1a3ed,17ca9b9e9b9ef8fdb529001b49ebb50f,2018-08-23 01:29:42,104.97,18.54
302ba220a9388d22b3f036a1b9919b3f,1,c4f8e50f322e3f8b523e0e26559144ac,f5f2ab9bdb6b30c14c61be68c5ed37da,2017-12-11 15:36:25,159.9,21.61
551881f4a46fb5aafca0e72765c499a9,1,a7742a00e1d286b7f7d4d81e90d8acc9,7fdb0720c8d7c9075538b365dc8c3a22,2018-05-24 13:06:35,75.0,34.07
59bccab4e9193a9229f7d1b73fcb47c3,2,33e77eecc23c25a65d10f627e5053617,7c67e1448b00f6e969d365cea6b010ab,2018-03-16 19:09:07,116.94,22.42
f8332e57ea462615c306d9c51333b744,1,fa39c60599eb6573020f07a1b4dd38cf,0bae85eb84b9fb3bd773911e89288d54,2017-12-05 18:12:31,86.36,17.85
b4578b55341912d52f9d1a141ba9e440,1,b1acb7e8152c90c9619897753a75c973,cc419e0650a3c5ba77189a1882b7556a,2017-09-22 12:04:31,34.99,7.78
364ea3582bbe134bec58a6e192aa6390,1,668b1e2b9471f837ba1797832e3f2012,36a968b544695394e4e9d7572688598f,2018-06-29 05:31:13,34.9,18.34
b26eb89dfb4e2d970274ef0c668fd43a,1,79d2c1de4aaac73cf031b5e1f03a68aa,670c26e0f1bf8d0576271d5cfaec6d2b,2018-03-22 20:15:37,55.9,13.51
d1317386b0c2c4396a15bc89ec59b04c,1,9b125b82780e1bbb7716c906ff46f89b,6d66611d7c44cc30ce351abc49a68421,2017-10-25 02:49:44,59.9,13.44
363f361d96879a18985ac3928c978159,2,ddb9028236525b8ab493fc24f99e8d1a,da8622b14eb17ae2831f4ac5b9dab84a,2018-06-07 22:15:15,149.9,23.63
4fabd930204fbf8fd7e7f510a4bc6a2f,1,c67a6a85a57f4d216bdb8dbe8724c3ae,75d34ebb1bd0bd7dde40dd507b8169c3,2018-02-01 13:01:23,14.99,17.63
0e5b8fedcf80d4264e236fc26e004068,1,a5341e3f8155dbb3e62323d3ea289729,ff063b022a9a0aab91bad2c9088760b7,2017-11-27 14:07:46,79.5,20.05
38d53048cadc43042f82188a761f6765,1,84f456958365164420cfc80fbe4c7fab,4a3ca9315b744ce9f8e9374361493884,2018-07-18 19:31:19,84.9,57.36
57c2914d78f0d7f4b76089b7844e77ea,1,617186c3d97ea56c9c683a8a3974e8c1,cc419e0650a3c5ba77189a1882b7556a,2017-07-19 21:35:10,84.99,8.79
1fd53d1caeb51ab6526e5b38f525c202,1,4bae57411011b77f088dddbbde9a1f86,41b39e28db005d9731d9d485a83b4c38,2018-01-08 15:12:30,43.9,14.1
8ef63805460994636446a1e1012ee8b6,1,2722b7e5f68e776d18fe901638034e54,3d5d0dc7073a299e31fa718ce1bc00b6,2018-07-16 03:26:12,27.9,24.55
ad8ba259cbff3b36ec0a6c88e0d78443,1,c862d801c5bf9b08e1bde0e3801199ed,6d66611d7c44cc30ce351abc49a68421,2018-08-31 11:55:18,35.9,14.56
c55cdae2f69a79de4fe44a6437391c64,1,83e68070fbf16ac859fc13285a5ba9ba,ef506c96320abeedfb894c34db06f478,2017-07-30 21:35:17,28.99,7.78
b0e26123a9efc3ad3ef191e50b262084,1,ed6fbe9d8190ee9110b95ce820fc9f02,41b39e28db005d9731d9d485a83b4c38,2017-06-16 14:50:22,37.9,15.1
789eec4aa6c40d54f13b10fda63ed34e,2,37c4348304039a0f963eb67b5eeb0710,8e6cc767478edae941d9bd9eb778d77a,2017-08-10 15:32:29,14.28,17.6
f00cdb8585a46952303de92749d24590,1,02475368dfb38934fe55f574024fe1d7,6560211a19b47992c3666cc44a7e94c0,2018-04-19 20:15:09,29.0,27.41
1637fe3bb334a5aa79e8731cc76891b5,1,17a019676883dce326999c11a46a14f0,9f505651f4a6abe901a56cdc21508025,2018-08-16 04:50:16,49.0,7.6
14325ba23374f1e55576859076916d9c,1,f88585b513695493f26dbffb34c01e75,575df70bde3f9f2b30bf8d2e9910d725,2017-10-06 12:10:18,15.45,15.11
d61b83f993b6f618997a36f3ac4c2410,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2017-11-30 00:53:42,49.0,13.41
cf77a280bc82f1008e6cbf4c16435622,1,dd42371d570cdd9aff81b02961d6bafc,7142540dd4c91e2237acb7e911c4eba2,2018-05-22 15:37:06,99.9,23.28
58fa3cd471625c6384fc92e41508b3a6,1,08713ad044290890b1373e1bedc8464c,daeb5653dd96c1b11860f72209795012,2018-01-18 17:09:19,9.9,34.15
4db3f0539b3631ce246928eb9337df76,1,d285360f29ac7fd97640bf0baef03de0,b33e7c55446eabf8fe1a42d037ac7d6d,2018-02-25 22:30:34,349.0,17.19
85d9731859c1d47faff637b19d102f14,1,b556497a60ced8b40679401ea55d5076,855668e0971d4dfd7bef1b6a4133b41b,2017-10-15 23:28:14,22.99,15.1
869534408eb028640def21e75630def8,1,388a6943ef1d99b81f642a0137bfa5da,cc419e0650a3c5ba77189a1882b7556a,2018-03-07 10:09:42,94.99,15.41
38957bce5d0653b7a5b419556e7b9ba3,1,cb48e30ec967ad7cf282f8b417e397e2,9e6229250fedbe05838fef417b74e7fb,2018-08-12 22:04:28,149.9,18.18
d7d1d0e6c3f409480d2ea528b338e5ca,1,10717ff440b2320081989126e858b220,fdb9095204a334cd8872252ffec6f2db,2018-04-23 17:50:37,138.0,23.1
36427c26a33be23e4e8867d9a8245688,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-01-17 10:09:37,69.9,13.08
fb2dccfadca8cd6ebddc5d10ae48d1f7,1,f72b26eeffe2345b486cfeb723305bac,cfd7ddab722b902f7ac5b5f3ba6d723d,2018-08-07 20:45:13,498.0,69.22
1f26d6dc18f5315e3177b291a579b492,1,fe01b643060a6446e59f58e3021e66b3,2dee2ce60de9709b1a24083217181a1f,2017-10-18 18:36:32,143.0,38.55
231e08dd8d9fc8f16332da72a3375893,1,ccd4cfb944386e7ad91065a63f650b38,1025f0e2d44d7041d6cf58b6550e0bfa,2018-07-03 21:31:38,75.0,27.51
2213bee227bfb36c66ea52bfb3bc233a,1,7e33f4a1c59f89da30a335b2dc2de187,582d4f8675b945722eda7c0cb61ba4c7,2018-04-23 05:51:13,27.99,18.23
b84ecc7b64445484f0775bf89f139fcf,1,cd46a885543f0e169a49f1eb25c04e43,710e3548e02bc1d2831dfc4f1b5b14d4,2018-02-20 06:46:51,99.99,19.94
7af964692dbab0c7e5f70ff30f03b7df,1,5a7373ba4c9b3e13513ded06cd1986c4,e9779976487b77c6d4ac45f75ec7afe9,2018-08-17 03:30:08,33.49,7.97
3628a5f953fb9bc719fcffc18e639459,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-03-02 14:55:37,69.9,13.08
5c4e2e5f4cf06bd28d6020ea2afc884b,1,0a57f7d2c983bcf8188589a5fea4a8da,4869f7a5dfa277a7dca6462dcf3b52b2,2018-05-18 15:56:14,96.0,13.38
cc3db854dd878770935397762ee0e1ce,1,6d7a4492be45dfb8e38e762efe6614a4,ea8482cd71df3c1969d7b9473ff13abc,2018-03-27 23:08:10,27.99,15.23
e3d1d37007a4d31d2269ba250664f6b2,1,43b54d1fc56ff394092a3dff6be2d39f,c70c1b0d8ca86052f45a432a38b73958,2018-07-20 00:30:14,110.32,8.03
4aea73f4a5803237a93ce646f0f91b16,1,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,2017-05-25 19:02:16,64.99,21.39
196dbe48685e509293d3214cc1872d3e,1,0aabfb375647d9738ad0f7b4ea3653b1,37515688008a7a40ac93e3b2e4ab203f,2017-07-27 02:45:51,19.9,15.1
1aca9e580244f9953137f85a9eb5d143,1,6a1a04054158fe995e1688d8f79605b2,9616352088dcf83a7c06637f4ebf1c80,2017-10-16 07:49:19,59.9,35.74
0a6f6183affc58729c775e30654be436,1,b532349fe46b38fbc7bb3914c1bdae07,1025f0e2d44d7041d6cf58b6550e0bfa,2018-04-19 02:31:35,35.0,8.88
a4ec07f740626256a023968312b84b02,1,88cd1536cced07ce8b7eb699521f841e,1900267e848ceeba8fa32d80c1a5f5a8,2018-04-17 05:50:11,33.99,13.71
744dddb0362cbcb141adaed27f19cb3a,1,b35ce9c1e37f5b0f4134da0fe4c93b84,dd2bdf855a9172734fbc3744021ae9b9,2017-03-14 19:30:26,69.9,26.3
299372a2c0a08ae166a4dd2a2467dfec,3,ff62ab4c255754dd5cfbd1822cd97b40,ca3bd7cd9f149df75950150d010fe4a2,2018-05-14 04:15:33,194.0,107.6
e5e40991ee40d56c69312d1736f84cdd,3,125efe6153a8b6ed25ed7cabdd43c1a6,ca3bd7cd9f149df75950150d010fe4a2,2017-11-20 20:10:39,13.5,15.11
dffe39ab35d34d2dc19f4969b4db43e1,1,8983a3b149303c013fceabef902e835a,9f505651f4a6abe901a56cdc21508025,2018-08-22 14:30:02,99.0,15.79
963258c35a8f30e4ab41bb49c4e493c7,1,7ce94ab189134e2d3c05f496d635419c,8b321bb669392f5163d04c59e235e066,2018-01-23 03:38:42,13.65,7.78
29e88d870b2322863f45602dc1a8bd89,1,3da76d120922f2c5c94b3ec02db563c9,dfa0c4c6229ab200a4a1336b4d7128ff,2018-05-09 10:56:50,139.0,23.51
456b2b77d664db894d3aeef5ccbedc4e,1,27a7e832bcfcd69ff687d611c3e79cbd,d57e18d5f73c7ccb7f7339b61166898d,2017-11-19 22:50:30,35.9,9.34
10a0658843edd18524653f81513ef60d,1,7e9c3f9252da175be7ab4e3131819ab0,3be634553519fb6536a03e1358e9fdc7,2017-07-27 02:50:12,59.9,18.66
5c533da06d7dfe10d9d44dbcc8bdbc6b,1,80d63636780c5975e5c93b63236d481d,c8143b3069f6746a77421b5ce30a450c,2017-07-06 13:25:09,142.47,43.41
3124a5d54e93ba5ff18e0b1db8737f08,1,af532b7b70d7b3c1a2f042eb10fed9be,fa1c13f2614d7b5c4749cbc52fecda94,2018-06-27 15:31:28,299.9,24.03
4008367095a0de1a3a388f38e53172c7,1,67bd616e1ba0d3d3e8545f3113b0140d,e9779976487b77c6d4ac45f75ec7afe9,2018-05-15 02:54:05,14.49,18.23
cb203b92888d8aa67beda73ce18054dd,1,dd47440cb56de3ab674f9208ff0edc3e,3bdff180c7e1f6551a643b99c265a120,2017-11-06 22:15:18,69.9,23.36
2ab88224f93f4cc491bf62def6bb9bd0,1,52c80cedd4e90108bf4fa6a206ef6b03,a1043bafd471dff536d0c462352beb48,2018-01-17 23:28:29,199.99,51.27
6bc8d0921edbcb67c01832572c2ca25d,1,3e67af30c5e3eae465fbf496aa88fc8b,a3a38f4affed601eb87a97788c949667,2017-05-11 10:35:11,89.9,17.19
a0cc0059e8c2776db27692b4cf30414c,1,52c80cedd4e90108bf4fa6a206ef6b03,a1043bafd471dff536d0c462352beb48,2018-01-25 13:42:13,179.0,26.87
735dce2d574afe8eb87e80a3d6229c48,1,1d187e8e7a30417fda31e85679d96f0f,d263fa444c1504a75cbca5cc465f592a,2018-07-30 11:24:27,399.0,45.07
098fa8e236952567d948321ee4684854,1,ccf4e916d699289f85e6ac95b67d625b,d1c281d3ae149232351cd8c8cc885f0d,2017-02-23 20:09:01,114.99,15.91
